published,ecosystem,fixed,severity
2021-08-25T20:51:58Z,crates.io,1.0,HIGH
2021-08-02T16:54:09Z,Maven,1.0,HIGH
2021-08-25T21:01:50Z,crates.io,1.0,HIGH
2021-08-25T20:44:46Z,crates.io,1.0,HIGH
2021-08-25T20:44:05Z,crates.io,1.0,HIGH
2021-08-25T21:01:44Z,crates.io,1.0,HIGH
2021-08-02T16:55:07Z,Maven,1.0,HIGH
2021-08-25T20:59:18Z,crates.io,0.0,HIGH
2021-08-31T16:03:34Z,npm,1.0,MODERATE
2021-08-25T20:44:03Z,crates.io,1.0,HIGH
2021-08-09T20:43:44Z,PyPI,1.0,MODERATE
2021-08-09T20:38:54Z,Packagist,0.0,MODERATE
2021-08-25T14:41:33Z,PyPI,1.0,MODERATE
2021-08-25T21:00:18Z,crates.io,1.0,MODERATE
2021-08-05T17:00:37Z,PyPI,1.0,HIGH
2021-08-25T20:43:09Z,crates.io,0.0,MODERATE
2021-08-25T20:53:10Z,crates.io,1.0,HIGH
2021-08-25T20:44:18Z,crates.io,1.0,MODERATE
2021-08-25T20:50:24Z,crates.io,1.0,CRITICAL
2021-08-25T20:48:40Z,crates.io,0.0,HIGH
2021-08-25T14:42:28Z,PyPI,1.0,MODERATE
2021-08-25T20:51:54Z,crates.io,1.0,MODERATE
2021-08-25T14:40:35Z,PyPI,1.0,HIGH
2021-08-25T20:43:06Z,crates.io,1.0,MODERATE
2021-08-12T14:51:14Z,npm,1.0,MODERATE
2021-08-25T20:47:48Z,crates.io,1.0,CRITICAL
2021-08-25T20:56:46Z,crates.io,1.0,MODERATE
2021-08-10T16:09:36Z,npm,1.0,MODERATE
2021-08-25T20:50:39Z,crates.io,1.0,HIGH
2021-08-26T20:36:51Z,RubyGems,1.0,HIGH
2021-08-25T20:43:16Z,crates.io,1.0,HIGH
2021-08-25T20:45:58Z,crates.io,1.0,HIGH
2021-08-25T20:55:27Z,crates.io,1.0,CRITICAL
2021-08-25T14:46:49Z,Maven,1.0,HIGH
2021-08-25T20:44:56Z,crates.io,1.0,HIGH
2021-08-25T14:47:19Z,Maven,1.0,HIGH
2021-08-25T14:48:19Z,Maven,1.0,HIGH
2021-08-13T20:16:32Z,PyPI,1.0,CRITICAL
2021-08-25T20:59:15Z,crates.io,0.0,HIGH
2021-08-09T20:38:37Z,Packagist,1.0,MODERATE
2021-08-25T14:42:23Z,PyPI,1.0,HIGH
2021-08-25T20:54:02Z,crates.io,1.0,MODERATE
2021-08-25T20:43:18Z,crates.io,1.0,HIGH
2021-08-30T16:11:24Z,Packagist,1.0,HIGH
2021-08-25T20:49:04Z,crates.io,0.0,MODERATE
2021-08-02T17:02:21Z,Maven,0.0,CRITICAL
2021-08-25T14:48:31Z,Maven,1.0,HIGH
2021-08-25T14:40:32Z,PyPI,1.0,MODERATE
2021-08-23T19:42:49Z,Packagist,1.0,HIGH
2021-08-25T20:45:04Z,crates.io,1.0,HIGH
2021-08-13T15:22:31Z,Maven,1.0,MODERATE
2021-08-25T14:45:28Z,NuGet,1.0,MODERATE
2021-08-10T16:08:16Z,npm,0.0,MODERATE
2021-08-25T20:56:03Z,crates.io,1.0,CRITICAL
2021-08-25T20:48:54Z,crates.io,0.0,CRITICAL
2021-08-25T14:42:09Z,PyPI,1.0,HIGH
2021-08-09T20:37:50Z,Go,1.0,MODERATE
2021-08-25T14:39:22Z,PyPI,1.0,MODERATE
2021-08-25T20:51:45Z,crates.io,1.0,MODERATE
2021-08-25T21:00:37Z,crates.io,0.0,MODERATE
2021-08-25T20:46:38Z,crates.io,0.0,CRITICAL
2021-08-25T20:51:40Z,crates.io,0.0,MODERATE
2021-08-25T20:44:59Z,crates.io,1.0,CRITICAL
2021-08-02T16:55:39Z,Maven,1.0,HIGH
2021-08-25T20:51:49Z,crates.io,1.0,MODERATE
2021-08-25T20:43:23Z,crates.io,1.0,CRITICAL
2021-08-25T20:56:18Z,crates.io,1.0,MODERATE
2021-08-30T17:20:52Z,Packagist,1.0,HIGH
2021-08-23T19:43:00Z,Packagist,1.0,HIGH
2021-08-25T14:43:07Z,PyPI,1.0,HIGH
2021-08-09T20:44:32Z,PyPI,0.0,MODERATE
2021-08-23T19:40:38Z,PyPI,1.0,CRITICAL
2021-08-25T20:43:58Z,crates.io,1.0,CRITICAL
2021-08-25T20:57:12Z,crates.io,0.0,HIGH
2021-08-25T14:48:12Z,Maven,1.0,HIGH
2021-08-25T20:58:27Z,crates.io,0.0,HIGH
2021-08-30T17:22:53Z,Go,1.0,CRITICAL
2021-08-25T20:43:11Z,crates.io,1.0,HIGH
2021-08-25T20:55:51Z,crates.io,1.0,MODERATE
2021-08-25T20:44:51Z,crates.io,1.0,HIGH
2021-08-25T20:44:00Z,crates.io,1.0,HIGH
2021-08-25T21:01:21Z,crates.io,1.0,HIGH
2021-08-25T20:52:14Z,crates.io,1.0,CRITICAL
2021-08-30T16:11:57Z,npm,1.0,MODERATE
2021-08-23T19:42:28Z,npm,1.0,HIGH
2021-08-25T20:57:14Z,crates.io,1.0,HIGH
2021-08-25T20:49:41Z,crates.io,1.0,HIGH
2021-08-25T14:43:04Z,PyPI,1.0,MODERATE
2021-08-25T20:52:00Z,crates.io,1.0,CRITICAL
2021-08-30T16:16:46Z,Maven,1.0,MODERATE
2021-08-25T20:44:08Z,crates.io,1.0,HIGH
2021-08-25T20:47:39Z,crates.io,1.0,CRITICAL
2021-08-25T20:56:52Z,crates.io,1.0,HIGH
2021-08-30T16:25:26Z,Packagist,0.0,MODERATE
2021-08-25T20:45:54Z,crates.io,1.0,CRITICAL
2021-08-25T14:44:05Z,PyPI,1.0,HIGH
2021-08-25T20:55:47Z,crates.io,1.0,CRITICAL
2021-08-25T21:01:35Z,crates.io,1.0,HIGH
2021-08-25T20:47:43Z,crates.io,1.0,CRITICAL
2021-08-25T20:49:58Z,crates.io,1.0,MODERATE
2021-08-25T14:40:16Z,PyPI,1.0,MODERATE
2021-08-25T20:49:43Z,crates.io,1.0,MODERATE
2021-08-30T16:13:13Z,Packagist,1.0,MODERATE
2021-08-25T20:47:16Z,crates.io,0.0,CRITICAL
2021-08-25T20:55:53Z,crates.io,1.0,HIGH
2021-08-25T20:51:56Z,crates.io,1.0,MODERATE
2021-08-25T20:48:59Z,crates.io,0.0,CRITICAL
2021-08-03T19:00:40Z,npm,1.0,HIGH
2021-08-30T16:14:19Z,Packagist,1.0,MODERATE
2021-08-25T20:50:26Z,crates.io,0.0,MODERATE
2021-08-25T20:58:13Z,crates.io,0.0,HIGH
2021-08-25T20:59:20Z,crates.io,0.0,CRITICAL
2021-08-25T20:45:06Z,crates.io,1.0,HIGH
2021-08-25T20:48:36Z,crates.io,0.0,CRITICAL
2021-08-25T20:44:40Z,crates.io,1.0,CRITICAL
2021-08-12T20:42:17Z,npm,1.0,MODERATE
2021-08-25T14:50:08Z,Packagist,0.0,MODERATE
2021-08-30T16:11:43Z,Packagist,1.0,HIGH
2021-08-25T20:52:12Z,crates.io,1.0,MODERATE
2021-08-25T20:42:54Z,crates.io,1.0,CRITICAL
2021-08-25T20:46:13Z,crates.io,1.0,HIGH
2021-08-02T17:30:27Z,NuGet,1.0,HIGH
2021-08-23T19:40:48Z,npm,1.0,HIGH
2021-08-25T14:44:12Z,PyPI,1.0,HIGH
2021-08-25T14:43:42Z,PyPI,1.0,HIGH
2021-08-25T20:52:23Z,crates.io,1.0,HIGH
2021-08-25T20:44:10Z,crates.io,1.0,CRITICAL
2021-08-25T14:41:23Z,PyPI,1.0,MODERATE
2021-08-25T20:56:48Z,crates.io,1.0,MODERATE
2021-08-02T17:28:16Z,NuGet,1.0,CRITICAL
2021-08-25T20:49:52Z,crates.io,1.0,MODERATE
2021-08-25T14:42:13Z,PyPI,1.0,HIGH
2021-08-25T20:57:05Z,crates.io,1.0,MODERATE
2021-08-19T15:53:12Z,Packagist,1.0,MODERATE
2021-08-25T20:56:00Z,crates.io,0.0,HIGH
2021-08-25T20:54:12Z,crates.io,0.0,CRITICAL
2021-08-25T20:51:52Z,crates.io,1.0,HIGH
2021-08-25T14:42:58Z,PyPI,1.0,HIGH
2021-08-25T20:58:05Z,crates.io,0.0,HIGH
2021-08-25T20:48:04Z,crates.io,0.0,CRITICAL
2021-08-25T20:49:11Z,crates.io,1.0,MODERATE
2021-08-25T20:48:02Z,crates.io,0.0,CRITICAL
2021-08-25T20:55:36Z,crates.io,1.0,MODERATE
2021-08-02T17:26:11Z,NuGet,1.0,HIGH
2021-08-25T20:53:03Z,crates.io,0.0,HIGH
2021-08-25T20:56:14Z,crates.io,0.0,MODERATE
2021-08-25T20:47:55Z,crates.io,1.0,HIGH
2021-08-25T20:55:25Z,crates.io,1.0,CRITICAL
2021-08-25T20:46:08Z,crates.io,1.0,CRITICAL
2021-08-25T20:57:21Z,crates.io,1.0,MODERATE
2021-08-25T21:00:11Z,crates.io,1.0,MODERATE
2021-08-25T20:50:44Z,crates.io,1.0,HIGH
2021-08-25T20:53:58Z,crates.io,1.0,CRITICAL
2021-08-23T19:41:04Z,Packagist,1.0,MODERATE
2021-08-09T20:40:06Z,Packagist,1.0,HIGH
2021-08-13T15:21:50Z,Maven,1.0,MODERATE
2021-08-02T17:25:58Z,NuGet,1.0,HIGH
2021-08-25T20:53:56Z,crates.io,1.0,HIGH
2021-08-25T20:46:41Z,crates.io,1.0,HIGH
2021-08-30T16:15:56Z,Go,1.0,HIGH
2021-08-25T20:54:18Z,crates.io,0.0,CRITICAL
2021-08-25T14:43:01Z,PyPI,1.0,HIGH
2021-08-30T17:20:41Z,Packagist,1.0,HIGH
2021-08-30T16:22:34Z,crates.io,1.0,MODERATE
2021-08-23T19:41:52Z,npm,1.0,MODERATE
2021-08-23T19:41:22Z,Packagist,1.0,HIGH
2021-08-13T15:21:35Z,Maven,1.0,MODERATE
2021-08-25T14:39:36Z,PyPI,1.0,HIGH
2021-08-25T14:42:55Z,PyPI,1.0,HIGH
2021-08-02T17:26:23Z,NuGet,1.0,HIGH
2021-08-25T20:55:09Z,crates.io,0.0,HIGH
2021-08-23T19:41:30Z,Go,1.0,MODERATE
2021-08-30T16:24:38Z,Maven,0.0,MODERATE
2021-08-25T20:59:59Z,crates.io,0.0,MODERATE
2021-08-25T20:55:14Z,crates.io,0.0,CRITICAL
2021-08-25T20:43:04Z,crates.io,1.0,MODERATE
2021-08-25T20:54:24Z,crates.io,1.0,HIGH
2021-08-25T20:59:22Z,crates.io,1.0,MODERATE
2021-08-25T14:41:29Z,PyPI,1.0,MODERATE
2021-08-25T20:53:05Z,crates.io,1.0,CRITICAL
2021-08-25T21:01:18Z,crates.io,1.0,CRITICAL
2021-08-25T14:49:58Z,Packagist,0.0,MODERATE
2021-08-25T14:42:06Z,PyPI,1.0,MODERATE
2021-08-04T21:03:46Z,NuGet,1.0,MODERATE
2021-08-25T20:56:57Z,crates.io,0.0,MODERATE
2021-08-25T20:46:51Z,crates.io,1.0,HIGH
2021-08-02T17:35:42Z,NuGet,1.0,MODERATE
2021-08-25T20:58:09Z,crates.io,0.0,HIGH
2021-08-25T20:49:02Z,crates.io,1.0,CRITICAL
2021-08-02T16:58:43Z,Maven,1.0,MODERATE
2021-08-03T16:57:05Z,npm,1.0,MODERATE
2021-08-25T14:46:59Z,Maven,1.0,HIGH
2021-08-09T20:43:14Z,PyPI,1.0,MODERATE
2021-08-10T16:02:18Z,npm,1.0,MODERATE
2021-08-25T14:47:38Z,Maven,1.0,HIGH
2021-08-25T20:50:49Z,crates.io,1.0,HIGH
2021-08-25T20:50:41Z,crates.io,1.0,HIGH
2021-08-23T19:42:15Z,npm,1.0,HIGH
2021-08-30T16:25:42Z,PyPI,1.0,MODERATE
2021-08-25T20:53:14Z,crates.io,1.0,HIGH
2021-08-25T20:55:11Z,crates.io,0.0,CRITICAL
2021-08-05T19:58:06Z,crates.io,1.0,MODERATE
2021-08-25T14:41:12Z,PyPI,1.0,CRITICAL
2021-08-25T21:01:13Z,crates.io,1.0,HIGH
2021-08-25T20:58:53Z,crates.io,1.0,HIGH
2021-08-25T20:58:29Z,crates.io,0.0,CRITICAL
2021-08-25T20:43:26Z,crates.io,1.0,CRITICAL
2021-08-25T20:43:02Z,crates.io,1.0,HIGH
2021-08-25T21:00:34Z,crates.io,1.0,MODERATE
2021-08-25T20:52:21Z,crates.io,1.0,MODERATE
2021-08-25T20:52:57Z,crates.io,0.0,HIGH
2021-08-25T14:42:49Z,PyPI,1.0,HIGH
2021-08-25T14:45:01Z,Packagist,1.0,MODERATE
2021-08-25T14:48:47Z,Maven,1.0,HIGH
2021-08-09T22:24:26Z,npm,1.0,MODERATE
2021-08-02T17:15:05Z,Go,1.0,MODERATE
2021-08-25T20:48:33Z,crates.io,1.0,HIGH
2021-08-25T20:56:16Z,crates.io,0.0,MODERATE
2021-08-25T20:54:06Z,crates.io,0.0,HIGH
2021-08-25T20:50:33Z,crates.io,1.0,MODERATE
2021-08-25T14:41:39Z,PyPI,1.0,MODERATE
2021-08-25T20:42:50Z,crates.io,1.0,MODERATE
2021-08-25T20:53:16Z,crates.io,1.0,HIGH
2021-08-25T14:42:26Z,PyPI,1.0,HIGH
2021-08-25T14:39:54Z,PyPI,1.0,HIGH
2021-08-05T17:04:21Z,Go,1.0,MODERATE
2021-08-25T20:50:05Z,crates.io,1.0,MODERATE
2021-08-25T14:41:00Z,PyPI,1.0,HIGH
2021-08-25T14:40:02Z,PyPI,1.0,MODERATE
2021-08-25T20:53:01Z,crates.io,1.0,HIGH
2021-08-25T20:54:22Z,crates.io,1.0,CRITICAL
2021-08-25T21:01:41Z,crates.io,1.0,MODERATE
2021-08-05T19:31:55Z,crates.io,1.0,CRITICAL
2021-08-30T16:16:14Z,Go,1.0,HIGH
2021-08-02T16:38:01Z,Maven,1.0,MODERATE
2021-08-09T20:39:52Z,Packagist,0.0,CRITICAL
2021-08-30T16:15:41Z,Go,1.0,MODERATE
2021-08-25T21:00:23Z,crates.io,1.0,MODERATE
2021-08-25T20:43:54Z,crates.io,1.0,HIGH
2021-08-25T20:47:59Z,crates.io,1.0,CRITICAL
2021-08-30T16:16:58Z,PyPI,1.0,CRITICAL
2021-08-25T21:00:16Z,crates.io,0.0,MODERATE
2021-08-23T19:40:22Z,PyPI,1.0,HIGH
2021-08-10T15:33:47Z,npm,1.0,MODERATE
2021-08-25T14:40:13Z,PyPI,1.0,MODERATE
2021-08-25T20:58:07Z,crates.io,0.0,HIGH
2021-08-02T16:59:35Z,Maven,1.0,MODERATE
2021-08-25T14:43:34Z,PyPI,1.0,MODERATE
2021-08-02T16:47:10Z,Maven,1.0,HIGH
2021-08-25T21:00:28Z,crates.io,1.0,MODERATE
2021-08-02T17:29:09Z,NuGet,1.0,HIGH
2021-08-25T20:44:48Z,crates.io,1.0,CRITICAL
2021-08-25T20:59:08Z,crates.io,1.0,HIGH
2021-08-25T20:55:33Z,crates.io,0.0,HIGH
2021-08-25T20:55:22Z,crates.io,0.0,CRITICAL
2021-08-25T21:01:27Z,crates.io,1.0,MODERATE
2021-08-25T20:44:15Z,crates.io,1.0,HIGH
2021-08-25T14:42:47Z,PyPI,1.0,HIGH
2021-08-25T20:57:19Z,crates.io,1.0,CRITICAL
2021-08-25T20:56:09Z,crates.io,1.0,HIGH
2021-08-25T14:43:40Z,PyPI,1.0,MODERATE
2021-08-30T16:22:16Z,Packagist,0.0,MODERATE
2021-08-25T20:58:25Z,crates.io,1.0,HIGH
2021-08-25T20:55:43Z,crates.io,1.0,MODERATE
2021-08-25T20:56:20Z,crates.io,1.0,HIGH
2021-08-25T14:47:09Z,Maven,1.0,HIGH
2021-08-02T16:56:31Z,Maven,1.0,MODERATE
2021-08-13T15:22:14Z,Maven,1.0,MODERATE
2021-08-25T20:50:22Z,crates.io,1.0,MODERATE
2021-08-25T14:44:17Z,PyPI,1.0,HIGH
2021-08-25T20:46:03Z,crates.io,1.0,HIGH
2021-08-25T14:43:21Z,PyPI,1.0,HIGH
2021-08-25T20:46:06Z,crates.io,1.0,HIGH
2021-08-25T14:43:37Z,PyPI,1.0,MODERATE
2021-08-25T20:45:12Z,crates.io,1.0,CRITICAL
2021-08-25T20:46:59Z,crates.io,1.0,HIGH
2021-08-30T16:12:58Z,Packagist,0.0,HIGH
2021-08-25T14:42:20Z,PyPI,1.0,HIGH
2021-08-25T20:55:06Z,crates.io,0.0,HIGH
2021-08-25T21:01:52Z,crates.io,0.0,HIGH
2021-08-30T17:22:25Z,Packagist,1.0,MODERATE
2021-08-25T20:52:53Z,crates.io,1.0,CRITICAL
2021-08-25T20:49:37Z,crates.io,1.0,MODERATE
2021-08-25T21:00:13Z,crates.io,0.0,MODERATE
2021-08-25T20:53:12Z,crates.io,1.0,CRITICAL
2021-08-30T16:22:46Z,Packagist,1.0,CRITICAL
2021-08-25T14:50:17Z,Packagist,0.0,MODERATE
2021-08-25T20:47:57Z,crates.io,1.0,CRITICAL
2021-08-25T20:59:04Z,crates.io,1.0,CRITICAL
2021-08-25T20:58:00Z,crates.io,0.0,HIGH
2021-08-02T16:55:15Z,Maven,1.0,HIGH
2021-08-25T20:56:12Z,crates.io,1.0,HIGH
2021-08-25T14:43:56Z,PyPI,1.0,MODERATE
2021-08-25T14:43:24Z,PyPI,1.0,HIGH
2021-08-25T14:41:36Z,PyPI,1.0,MODERATE
2021-08-25T14:42:03Z,PyPI,1.0,MODERATE
2021-08-25T20:55:45Z,crates.io,0.0,CRITICAL
2021-08-09T20:44:51Z,PyPI,0.0,HIGH
2021-08-25T20:50:00Z,crates.io,1.0,MODERATE
2021-08-05T17:01:30Z,PyPI,1.0,MODERATE
2021-08-25T20:52:05Z,crates.io,1.0,HIGH
2021-08-25T20:44:43Z,crates.io,1.0,CRITICAL
2021-08-25T14:43:59Z,PyPI,1.0,HIGH
2021-08-30T16:13:02Z,Packagist,1.0,HIGH
2021-08-30T16:25:57Z,PyPI,1.0,MODERATE
2021-08-31T16:05:17Z,npm,1.0,HIGH
2021-08-25T20:53:27Z,crates.io,0.0,CRITICAL
2021-08-25T20:53:25Z,crates.io,1.0,CRITICAL
2021-08-25T20:49:56Z,crates.io,1.0,MODERATE
2021-08-25T20:55:56Z,crates.io,1.0,MODERATE
2021-08-25T20:52:50Z,crates.io,1.0,HIGH
2021-08-25T14:44:09Z,PyPI,1.0,HIGH
2021-08-25T21:00:32Z,crates.io,1.0,MODERATE
2021-08-25T20:56:07Z,crates.io,0.0,HIGH
2021-08-25T20:47:41Z,crates.io,0.0,CRITICAL
2021-08-25T20:55:49Z,crates.io,1.0,CRITICAL
2021-08-25T20:53:07Z,crates.io,1.0,MODERATE
2021-08-25T20:53:20Z,crates.io,0.0,CRITICAL
2021-08-25T20:48:56Z,crates.io,1.0,MODERATE
2021-08-05T17:02:12Z,PyPI,1.0,MODERATE
2021-08-25T20:50:37Z,crates.io,1.0,MODERATE
2021-08-25T20:49:39Z,crates.io,1.0,HIGH
2021-08-25T20:42:57Z,crates.io,1.0,CRITICAL
2021-08-25T14:43:27Z,PyPI,1.0,HIGH
2021-08-25T21:01:37Z,crates.io,1.0,HIGH
2021-08-25T20:46:16Z,crates.io,1.0,CRITICAL
2021-08-25T20:43:49Z,crates.io,1.0,HIGH
2021-08-25T20:52:08Z,crates.io,1.0,CRITICAL
2021-08-25T20:49:47Z,crates.io,1.0,MODERATE
2021-08-25T20:47:18Z,crates.io,1.0,CRITICAL
2021-08-25T20:49:54Z,crates.io,1.0,MODERATE
2021-08-23T19:41:41Z,Go,1.0,LOW
2021-08-25T20:50:30Z,crates.io,1.0,MODERATE
2021-08-25T20:52:55Z,crates.io,1.0,HIGH
2021-08-25T20:58:03Z,crates.io,0.0,HIGH
2021-08-30T16:12:38Z,npm,1.0,CRITICAL
2021-08-25T14:49:48Z,Packagist,1.0,CRITICAL
2021-08-30T16:12:49Z,npm,1.0,CRITICAL
2021-08-05T16:57:42Z,PyPI,1.0,HIGH
2021-08-05T16:56:58Z,npm,0.0,LOW
2021-08-25T20:43:45Z,crates.io,1.0,CRITICAL
2021-08-25T20:48:38Z,crates.io,1.0,CRITICAL
2021-08-25T20:57:07Z,crates.io,0.0,HIGH
2021-08-25T20:48:50Z,crates.io,0.0,HIGH
2021-08-25T20:58:23Z,crates.io,1.0,HIGH
2021-08-25T14:48:39Z,Maven,1.0,MODERATE
2021-08-25T20:45:01Z,crates.io,1.0,HIGH
2021-08-25T20:53:18Z,crates.io,0.0,HIGH
2021-08-25T20:56:59Z,crates.io,0.0,MODERATE
2021-08-25T20:48:09Z,crates.io,0.0,CRITICAL
2021-08-25T20:52:59Z,crates.io,1.0,MODERATE
2021-08-30T16:14:09Z,Packagist,1.0,HIGH
2021-08-25T20:49:09Z,crates.io,1.0,CRITICAL
2021-08-25T14:41:42Z,PyPI,1.0,HIGH
2021-08-02T17:28:53Z,NuGet,1.0,HIGH
2021-08-25T20:51:36Z,crates.io,0.0,MODERATE
2021-08-25T20:45:17Z,crates.io,1.0,CRITICAL
2021-08-25T14:43:32Z,PyPI,1.0,HIGH
2021-08-25T14:44:02Z,PyPI,1.0,MODERATE
2021-08-25T14:44:14Z,PyPI,1.0,MODERATE
2021-08-25T20:49:35Z,crates.io,1.0,MODERATE
2021-08-25T21:00:09Z,crates.io,1.0,MODERATE
2021-08-25T20:50:54Z,crates.io,0.0,MODERATE
2021-08-25T20:55:30Z,crates.io,1.0,CRITICAL
2021-08-25T20:43:52Z,crates.io,1.0,MODERATE
2021-08-03T19:06:36Z,npm,1.0,HIGH
2021-08-25T20:56:55Z,crates.io,1.0,HIGH
2021-08-25T14:39:58Z,PyPI,1.0,MODERATE
2021-08-25T20:44:20Z,crates.io,1.0,HIGH
2021-08-25T20:52:19Z,crates.io,1.0,HIGH
2021-08-09T20:40:53Z,Maven,1.0,HIGH
2021-08-25T20:55:41Z,crates.io,1.0,MODERATE
2021-08-25T20:46:57Z,crates.io,0.0,CRITICAL
2021-08-30T16:24:08Z,PyPI,1.0,CRITICAL
2021-08-25T14:47:46Z,Maven,1.0,HIGH
2021-08-25T20:54:10Z,crates.io,1.0,HIGH
2021-08-25T21:00:39Z,crates.io,1.0,MODERATE
2021-08-09T20:41:37Z,Maven,1.0,CRITICAL
2021-08-25T20:58:19Z,crates.io,1.0,HIGH
2021-08-25T20:46:11Z,crates.io,1.0,CRITICAL
2021-08-25T20:46:44Z,crates.io,1.0,CRITICAL
2021-08-25T14:42:44Z,PyPI,1.0,MODERATE
2021-08-31T16:04:03Z,npm,1.0,MODERATE
2021-08-25T14:40:38Z,PyPI,1.0,MODERATE
2021-08-13T15:21:02Z,Maven,1.0,HIGH
2021-08-25T21:00:20Z,crates.io,0.0,MODERATE
2021-08-25T20:49:32Z,crates.io,0.0,HIGH
2021-08-25T20:56:50Z,crates.io,1.0,CRITICAL
2021-08-25T20:54:16Z,crates.io,0.0,HIGH
2021-08-25T20:49:13Z,crates.io,1.0,CRITICAL
2021-08-31T16:05:05Z,npm,1.0,HIGH
2021-08-25T20:54:08Z,crates.io,1.0,HIGH
2021-08-13T15:21:59Z,Maven,1.0,HIGH
2021-08-02T17:19:52Z,Go,0.0,MODERATE
2021-08-30T16:14:00Z,Packagist,1.0,MODERATE
2021-08-25T14:42:16Z,PyPI,1.0,HIGH
2021-08-11T15:18:11Z,Packagist,1.0,MODERATE
2021-08-03T16:48:46Z,npm,1.0,HIGH
2021-08-25T14:40:09Z,PyPI,1.0,MODERATE
2021-08-25T20:45:41Z,crates.io,1.0,HIGH
2021-08-25T21:00:07Z,crates.io,1.0,MODERATE
2021-08-02T16:56:17Z,Maven,1.0,MODERATE
2021-08-25T20:46:49Z,crates.io,1.0,CRITICAL
2021-08-25T20:58:11Z,crates.io,1.0,HIGH
2021-08-25T21:00:41Z,crates.io,1.0,MODERATE
2021-08-25T20:59:02Z,crates.io,1.0,HIGH
2021-08-30T17:22:15Z,npm,1.0,HIGH
2021-08-30T17:22:10Z,Go,1.0,HIGH
2021-08-25T20:43:56Z,crates.io,1.0,HIGH
2021-08-25T14:41:26Z,PyPI,1.0,HIGH
2021-08-25T20:50:46Z,crates.io,0.0,HIGH
2021-08-25T20:58:47Z,crates.io,0.0,HIGH
2021-08-23T19:42:38Z,Maven,1.0,HIGH
2021-08-25T20:54:00Z,crates.io,1.0,HIGH
2021-08-25T20:59:06Z,crates.io,1.0,HIGH
2021-08-02T17:38:56Z,NuGet,1.0,MODERATE
2021-08-25T20:47:46Z,crates.io,0.0,CRITICAL
2021-08-25T20:45:15Z,crates.io,1.0,HIGH
2021-08-25T20:57:26Z,crates.io,1.0,HIGH
2021-08-25T20:59:56Z,crates.io,0.0,MODERATE
2021-08-02T17:22:07Z,RubyGems,1.0,MODERATE
2021-08-25T20:44:13Z,crates.io,1.0,CRITICAL
2021-08-30T16:23:34Z,PyPI,0.0,CRITICAL
2021-08-25T14:47:57Z,Maven,1.0,HIGH
2021-08-25T20:58:21Z,crates.io,1.0,HIGH
2021-08-25T20:47:13Z,crates.io,1.0,HIGH
2021-08-30T16:13:50Z,Packagist,1.0,HIGH
2021-08-25T20:45:09Z,crates.io,1.0,CRITICAL
2021-08-25T20:58:17Z,crates.io,1.0,HIGH
2021-08-25T21:01:31Z,crates.io,1.0,HIGH
2021-08-25T21:01:29Z,crates.io,1.0,HIGH
2021-08-25T20:57:02Z,crates.io,0.0,MODERATE
2021-08-25T20:47:50Z,crates.io,1.0,CRITICAL
2021-08-25T20:47:36Z,crates.io,1.0,HIGH
2021-08-25T14:47:28Z,Maven,1.0,HIGH
2021-08-30T16:25:35Z,PyPI,1.0,HIGH
2021-08-25T20:52:16Z,crates.io,1.0,CRITICAL
2021-08-25T20:46:54Z,crates.io,1.0,HIGH
2021-08-25T20:50:02Z,crates.io,1.0,MODERATE
2021-08-25T21:01:55Z,crates.io,1.0,HIGH
2021-08-25T20:49:45Z,crates.io,1.0,CRITICAL
2021-08-25T21:01:25Z,crates.io,1.0,MODERATE
2021-08-25T20:46:46Z,crates.io,1.0,HIGH
2021-08-25T20:49:50Z,crates.io,1.0,MODERATE
2021-08-25T20:45:20Z,crates.io,1.0,HIGH
2021-08-25T14:44:48Z,npm,1.0,HIGH
2021-08-25T20:50:35Z,crates.io,1.0,MODERATE
2021-08-13T15:22:24Z,Maven,1.0,MODERATE
2021-08-25T20:49:06Z,crates.io,1.0,MODERATE
2021-08-25T21:00:30Z,crates.io,0.0,MODERATE
2021-08-25T20:50:28Z,crates.io,1.0,MODERATE
2021-01-29T20:51:20Z,Packagist,1.0,HIGH
2021-01-07T21:54:01Z,PyPI,1.0,MODERATE
2021-01-29T19:47:23Z,NuGet,1.0,CRITICAL
2021-01-14T19:17:16Z,RubyGems,1.0,MODERATE
2021-01-28T19:11:34Z,npm,1.0,MODERATE
2021-01-20T21:30:34Z,npm,1.0,MODERATE
2021-01-14T19:15:19Z,Packagist,1.0,MODERATE
2021-01-14T19:18:22Z,Maven,1.0,HIGH
2021-01-19T21:16:24Z,Packagist,1.0,MODERATE
2021-01-04T20:59:40Z,npm,1.0,HIGH
2021-01-06T19:25:46Z,npm,1.0,LOW
2021-01-06T20:01:34Z,Maven,1.0,MODERATE
2021-01-19T21:16:29Z,Packagist,1.0,MODERATE
2021-01-29T18:13:32Z,Packagist,1.0,MODERATE
2021-01-29T20:51:37Z,npm,1.0,HIGH
2021-01-20T21:22:37Z,npm,1.0,MODERATE
2021-01-13T18:22:28Z,npm,,CRITICAL
2021-01-29T18:13:41Z,Packagist,1.0,MODERATE
2021-01-04T18:22:11Z,NuGet,1.0,LOW
2021-01-13T19:13:11Z,NuGet,1.0,MODERATE
2021-01-29T18:12:19Z,npm,0.0,CRITICAL
2021-01-13T19:07:01Z,npm,1.0,CRITICAL
2021-01-06T16:57:50Z,PyPI,1.0,MODERATE
